Timestamp,real_rpm,rpm_set,real_rpm,rpm_set
41441000,214,210,214,210
41454000,211,210,206,210
41466000,197,210,197,210
41480000,195,210,198,210
41493000,200,210,200,210
41506000,215,210,217,210
41519000,226,210,226,210
41532000,216,210,213,210
41544000,226,210,215,210
41557000,211,210,211,210
41570000,223,210,222,210
41583000,217,210,217,210
41595000,212,210,212,210
41608000,203,210,203,210
41621000,193,210,193,210
41634000,200,210,207,210
41646000,213,210,212,210
41660000,210,210,210,210
41673000,224,210,220,210
41686000,214,210,214,210
41699000,222,210,216,210
41713000,213,210,209,210
41726000,215,210,214,210
41739000,207,210,207,210
41752000,199,210,198,210
41764000,196,210,196,210
41778000,198,210,199,210
41790000,215,210,215,210
41802000,232,210,225,210
41816000,214,210,212,210
41830000,219,210,215,210
41842000,214,210,211,210
41855000,225,210,225,210
41868000,215,210,214,210
41881000,211,210,211,210
41894000,202,210,199,210
41907000,190,210,190,210
41920000,203,210,211,210
41933000,212,210,212,210
41946000,211,210,211,210
41959000,224,210,224,210
41971000,212,210,212,210
41983000,220,210,220,210
41996000,212,210,212,210
42008000,207,210,215,210
42019000,213,210,213,210
42031000,201,210,199,210
42044000,193,210,193,210
42057000,197,210,197,210
42070000,201,210,215,210
42083000,236,210,235,210
42097000,211,210,216,210
42111000,227,210,223,210
42123000,212,210,212,210
42136000,212,210,226,210
42148000,220,210,221,210
42161000,207,210,207,210
42173000,201,210,203,210
42186000,197,210,196,210
42199000,195,210,195,210
42212000,220,210,215,210
42224000,206,210,206,210
42236000,211,210,219,210
42248000,216,210,214,210
42262000,209,210,211,210
42274000,209,210,214,210
42287000,203,210,203,210
42299000,211,210,211,210
42312000,206,210,206,210
42325000,198,210,198,210
42337000,200,210,200,210
42350000,202,210,203,210
42363000,221,210,221,210
42376000,221,210,220,210
42388000,213,210,213,210
42400000,211,210,211,210
42414000,208,210,208,210
42426000,224,210,214,210
42439000,214,210,214,210
42451000,210,210,210,210
42464000,202,210,200,210
42477000,189,210,189,210
42490000,205,210,211,210
42504000,212,210,212,210
42516000,210,210,211,210
42529000,220,210,220,210
42542000,212,210,212,210
42554000,223,210,213,210
42567000,210,210,210,210
42580000,213,210,213,210
42592000,213,210,208,210
42605000,197,210,197,210
42618000,194,210,199,210
42631000,200,210,200,210
42644000,214,210,217,210
42657000,231,210,230,210
42670000,214,210,213,210
42682000,218,210,218,210
42695000,213,210,211,210
42708000,223,210,223,210
42721000,218,210,216,210
42733000,212,210,212,210
42746000,203,210,203,210
42759000,195,210,195,210
42771000,198,210,204,210
42783000,214,210,212,210
42796000,207,210,211,210
42808000,226,210,231,210
42821000,210,210,210,210
42833000,212,210,212,210
42846000,213,210,213,210
42859000,205,210,205,210
42872000,211,210,214,210
42885000,202,210,202,210
42898000,194,210,194,210
42911000,197,210,197,210
42923000,204,210,204,210
42936000,233,210,238,210
42949000,210,210,210,210
42962000,218,210,225,210
42975000,213,210,211,210
42988000,210,210,214,210
43000000,216,210,220,210
43013000,207,210,207,210
43025000,200,210,199,210
43038000,197,210,197,210
43051000,192,210,193,210
43063000,218,210,218,210
43075000,209,210,204,210
43088000,211,210,210,210
43100000,217,210,216,210
43112000,215,210,212,210
43125000,214,210,214,210
43137000,213,210,213,210
43150000,216,210,213,210
43163000,206,210,206,210
43175000,199,210,199,210
43188000,196,210,199,210
43201000,199,210,199,210
43214000,216,210,216,210
43226000,223,210,223,210
43239000,215,210,213,210
43251000,226,210,218,210
43264000,213,210,213,210
43277000,224,210,224,210
43290000,219,210,217,210
43303000,211,210,211,210
43316000,203,210,203,210
43329000,192,210,191,210
43341000,200,210,205,210
43354000,213,210,210,210
43367000,212,210,209,210
43380000,229,210,225,210
43393000,213,210,215,210
43406000,223,210,223,210
43419000,213,210,213,210
43432000,213,210,215,210
43445000,214,210,206,210
43458000,198,210,198,210
43470000,194,210,194,210
43483000,195,210,195,210
43496000,212,210,212,210
43508000,237,210,232,210
43521000,214,210,214,210
43534000,230,210,230,210
43547000,213,210,214,210
43560000,218,210,223,210
43573000,222,210,215,210
43585000,208,210,211,210
43598000,202,210,202,210
43610000,196,210,196,210
43623000,195,210,195,210
43636000,220,210,212,210
43648000,207,210,208,210
43662000,225,210,232,210
43674000,215,210,212,210
43687000,214,210,214,210
43699000,215,210,215,210
43712000,205,210,207,210
43725000,212,210,212,210
43738000,204,210,202,210
43751000,193,210,193,210
43764000,200,210,195,210
43778000,202,210,215,210
43791000,236,210,236,210
43804000,211,210,211,210
43816000,218,210,227,210
43829000,213,210,213,210
43842000,211,210,212,210
43855000,217,210,220,210
43867000,206,210,206,210
43879000,202,210,198,210
43892000,197,210,196,210
43905000,192,210,194,210
43917000,218,210,218,210
43930000,209,210,203,210
43942000,211,210,211,210
43955000,217,210,216,210
43968000,212,210,209,210
43981000,212,210,212,210
43994000,205,210,203,210
44007000,211,210,211,210
44019000,207,210,207,210
44032000,198,210,197,210
44044000,198,210,201,210
44057000,200,210,203,210
44070000,216,210,221,210
44082000,227,210,221,210
44095000,213,210,212,210
44108000,219,210,214,210
44121000,209,210,207,210
44134000,223,210,216,210
44147000,216,210,209,210
44160000,212,210,203,210
44173000,199,210,199,210
44186000,190,210,190,210
44199000,210,210,210,210
44212000,210,210,210,210
44225000,211,210,211,210
44238000,223,210,214,210
44250000,212,210,214,210
44263000,214,210,211,210
44277000,206,210,206,210
44289000,214,210,214,210
44303000,205,210,205,210
44315000,196,210,196,210
44328000,196,210,200,210
44341000,200,210,200,210
44354000,214,210,219,210
44367000,220,210,220,210
44380000,211,210,211,210
44393000,213,210,213,210
44405000,210,210,210,210
44417000,221,210,218,210
44430000,216,210,216,210
44443000,210,210,207,210
44456000,202,210,202,210
44468000,192,210,191,210
44481000,203,210,211,210
44493000,212,210,212,210
44505000,211,210,211,210
44518000,230,210,227,210
44530000,209,210,209,210
44543000,219,210,219,210
44556000,215,210,212,210
44569000,207,210,207,210
44582000,212,210,213,210
44595000,199,210,199,210
44607000,193,210,193,210
44620000,196,210,196,210
44633000,213,210,213,210
44646000,235,210,233,210
44659000,212,210,212,210
44672000,224,210,225,210
44684000,211,210,210,210
44697000,212,210,212,210
44710000,219,210,223,210
44722000,206,210,207,210
44734000,201,210,201,210
44747000,197,210,197,210
44760000,191,210,195,210
44773000,219,210,219,210
44786000,207,210,207,210
44798000,211,210,213,210
44811000,215,210,215,210
44824000,209,210,209,210
44837000,211,210,211,210
44850000,204,210,206,210
44863000,211,210,211,210
44875000,205,210,205,210
44888000,197,210,196,210
44900000,200,210,200,210
44913000,202,210,203,210
44926000,220,210,221,210
44939000,216,210,216,210
44952000,212,210,213,210
44964000,211,210,211,210
44977000,208,210,208,210
44989000,215,210,215,210
45002000,214,210,213,210
45015000,205,210,205,210
45028000,201,210,199,210
45041000,191,210,191,210
45054000,211,210,216,210
45066000,211,210,209,210
45079000,209,210,209,210
45092000,220,210,216,210
45105000,213,210,213,210
45118000,214,210,211,210
45131000,211,210,211,210
45143000,214,210,214,210
45155000,209,210,207,210
45169000,197,210,199,210
45181000,198,210,200,210
45194000,200,210,200,210
45207000,215,210,217,210
45220000,227,210,221,210
45233000,213,210,213,210
45245000,219,210,216,210
45258000,212,210,212,210
45270000,222,210,224,210
45283000,216,210,216,210
45296000,211,210,211,210
45308000,201,210,203,210
45321000,194,210,192,210
45334000,197,210,202,210
45347000,210,210,210,210
45361000,211,210,211,210
45374000,228,210,223,210
45386000,208,210,214,210
45399000,221,210,221,210
45412000,214,210,212,210
45426000,215,210,215,210
45438000,216,210,212,210
45451000,199,210,199,210
45464000,194,210,197,210
45477000,196,210,196,210
45489000,212,210,212,210
45502000,235,210,230,210
45513000,210,210,214,210
45526000,223,210,226,210
45539000,212,210,213,210
45552000,211,210,224,210
45565000,224,210,219,210
45579000,209,210,210,210
45592000,203,210,203,210
45605000,196,210,196,210
45617000,195,210,195,210
45630000,213,210,213,210
45644000,211,210,211,210
45656000,231,210,231,210
45669000,211,210,211,210
45682000,217,210,222,210
45695000,213,210,213,210
45708000,208,210,212,210
45721000,215,210,215,210
45733000,203,210,203,210
45747000,194,210,194,210
45760000,196,210,196,210
45772000,210,210,215,210
45785000,237,210,237,210
45797000,211,210,211,210
45809000,221,210,229,210
45822000,212,210,212,210
45835000,213,210,220,210
45847000,218,210,222,210
45860000,210,210,208,210
45872000,203,210,201,210
45885000,199,210,199,210
45898000,192,210,195,210
45910000,212,210,219,210
45923000,209,210,209,210
45935000,210,210,210,210
45948000,216,210,216,210
45960000,215,210,210,210
45973000,212,210,212,210
45986000,210,210,207,210
45998000,214,210,213,210
46011000,208,210,208,210
46024000,199,210,199,210
46036000,200,210,200,210
46049000,199,210,202,210
46062000,221,210,221,210
46074000,228,210,221,210
46087000,212,210,212,210
46100000,220,210,216,210
46113000,213,210,209,210
46125000,224,210,222,210
46138000,218,210,216,210
46151000,212,210,209,210
46164000,203,210,203,210
46177000,192,210,190,210
46190000,203,210,207,210
46202000,213,210,210,210
46215000,209,210,209,210
46228000,231,210,222,210
46242000,211,210,214,210
46254000,221,210,216,210
46267000,212,210,212,210
46280000,212,210,215,210
46292000,213,210,213,210
46304000,197,210,197,210
46316000,192,210,192,210
46329000,196,210,197,210
46342000,213,210,214,210
46355000,238,210,231,210
46368000,212,210,214,210
46381000,228,210,225,210
46394000,213,210,212,210
46406000,214,210,223,210
46419000,224,210,224,210
46432000,208,210,208,210
46445000,201,210,201,210
46457000,196,210,196,210
46470000,195,210,195,210
46483000,216,210,216,210
46496000,205,210,212,210
46508000,211,210,230,210
46521000,213,210,213,210
46534000,211,210,216,210
46548000,213,210,213,210
46560000,206,210,206,210
46573000,212,210,212,210
46587000,200,210,200,210
46600000,192,210,192,210
46613000,197,210,197,210
46626000,207,210,214,210
46639000,237,210,237,210
46652000,212,210,214,210
46665000,226,210,226,210
46678000,212,210,211,210
46691000,217,210,217,210
46703000,221,210,221,210
46715000,208,210,208,210
46728000,201,210,201,210
46741000,196,210,194,210
46754000,195,210,195,210
46768000,220,210,214,210
46781000,207,210,211,210
46795000,230,210,226,210
46808000,209,210,209,210
46821000,220,210,220,210
46835000,212,210,212,210
46848000,207,210,215,210
46862000,214,210,209,210
46875000,198,210,198,210
46888000,195,210,197,210
46901000,196,210,196,210
46913000,212,210,212,210
46926000,228,210,228,210
46938000,214,210,214,210
46950000,226,210,226,210
46963000,211,210,213,210
46976000,212,210,223,210
46988000,219,210,220,210
47001000,207,210,210,210
47014000,201,210,203,210
47027000,197,210,197,210
47039000,195,210,195,210
47051000,220,210,212,210
47064000,205,210,205,210
47078000,213,210,231,210
47092000,209,210,209,210
47105000,219,210,223,210
47118000,215,210,214,210
47131000,208,210,208,210
47143000,213,210,213,210
47156000,203,210,202,210
47169000,193,210,193,210
47181000,197,210,197,210
47194000,203,210,212,210
47207000,237,210,237,210
47219000,211,210,211,210
47231000,216,210,216,210
47244000,213,210,213,210
47257000,210,210,210,210
47270000,215,210,218,210
47283000,209,210,209,210
47296000,203,210,200,210
47309000,198,210,198,210
47322000,192,210,194,210
47334000,217,210,221,210
47347000,210,210,210,210
47359000,210,210,210,210
47372000,215,210,215,210
47385000,210,210,210,210
47398000,211,210,211,210
47411000,204,210,204,210
47424000,213,210,210,210
47437000,206,210,205,210
47450000,198,210,198,210
47463000,201,210,201,210
47476000,203,210,203,210
47489000,221,210,233,210
47502000,220,210,213,210
47515000,212,210,218,210
47529000,211,210,211,210
47542000,210,210,212,210
47555000,215,210,215,210
47568000,209,210,208,210
47581000,200,210,200,210
47594000,197,210,196,210
47608000,192,210,194,210
47620000,218,210,218,210
47632000,208,210,205,210
47645000,210,210,210,210
47659000,216,210,216,210
47672000,210,210,213,210
47684000,211,210,214,210
47697000,206,210,206,210
47710000,212,210,211,210
47723000,206,210,204,210
47736000,197,210,195,210
47748000,200,210,200,210
47761000,204,210,204,210
47775000,228,210,237,210
47788000,218,210,211,210
47800000,214,210,217,210
47813000,213,210,213,210
47826000,209,210,210,210
47838000,216,210,216,210
47851000,210,210,210,210
47864000,204,210,201,210
47877000,199,210,199,210
47890000,191,210,193,210
47903000,220,210,220,210
47916000,211,210,207,210
47929000,212,210,212,210
47941000,217,210,216,210
47953000,214,210,210,210
47966000,210,210,210,210
47979000,208,210,203,210
47992000,214,210,211,210
48004000,208,210,206,210
48017000,199,210,199,210
48029000,199,210,202,210
48041000,199,210,203,210
48055000,218,210,219,210
48068000,229,210,219,210
48080000,216,210,210,210
48094000,218,210,211,210
48107000,209,210,209,210
48120000,221,210,219,210
48133000,215,210,215,210
48146000,210,210,205,210
48158000,203,210,199,210
48171000,190,210,190,210
48183000,202,210,202,210
48196000,210,210,210,210
48209000,210,210,210,210
48221000,225,210,225,210
48234000,210,210,213,210
48247000,221,210,221,210
48260000,213,210,213,210
48273000,214,210,214,210
48285000,214,210,210,210
48297000,199,210,197,210
48309000,194,210,194,210
48321000,195,210,194,210
48334000,204,210,212,210
48346000,234,210,234,210
48359000,210,210,213,210
48371000,216,210,228,210
48384000,211,210,211,210
48398000,208,210,214,210
48411000,223,210,223,210
48423000,206,210,209,210
48437000,200,210,201,210
48450000,196,210,196,210
48463000,193,210,193,210
48476000,217,210,214,210
48488000,205,210,205,210
48500000,209,210,219,210
48513000,216,210,216,210
48527000,212,210,212,210
48540000,214,210,215,210
48553000,207,210,207,210
48565000,212,210,212,210
48578000,205,210,204,210
48590000,195,210,195,210
48603000,201,210,197,210
48616000,203,210,203,210
48630000,235,210,235,210
48643000,212,210,211,210
48655000,215,210,222,210
48668000,213,210,212,210
48681000,210,210,210,210
48694000,216,210,217,210
48707000,207,210,207,210
48720000,202,210,201,210
48732000,200,210,199,210
48745000,192,210,192,210
48757000,218,210,218,210
48769000,211,210,211,210
48781000,211,210,211,210
48794000,222,210,214,210
48807000,212,210,211,210
48821000,211,210,211,210
48834000,206,210,206,210
48847000,213,210,212,210
48860000,206,210,206,210
48872000,198,210,197,210
48885000,199,210,199,210
48898000,200,210,202,210
48911000,217,210,217,210
48924000,221,210,221,210
48936000,214,210,214,210
48949000,216,210,216,210
48962000,211,210,209,210
48974000,224,210,220,210
48986000,217,210,216,210
48999000,211,210,211,210
49012000,202,210,202,210
49025000,192,210,192,210
49038000,204,210,210,210
49050000,212,210,212,210
49063000,212,210,212,210
49075000,227,210,227,210
49087000,212,210,213,210
49099000,222,210,222,210
49112000,214,210,214,210
49125000,209,210,213,210
49138000,214,210,214,210
49151000,199,210,198,210
49164000,194,210,195,210
49177000,196,210,198,210
49189000,214,210,214,210
49202000,235,210,234,210
49215000,211,210,211,210
49227000,227,210,227,210
49240000,212,210,211,210
49253000,213,210,213,210
49266000,219,210,222,210
49279000,208,210,208,210
49291000,201,210,201,210
49303000,199,210,195,210
49316000,194,210,194,210
49329000,219,210,213,210
49341000,204,210,204,210
49354000,212,210,213,210
49367000,213,210,213,210
49380000,208,210,211,210
49393000,214,210,214,210
49406000,205,210,207,210
49419000,212,210,212,210
49432000,205,210,203,210
49445000,196,210,196,210
49458000,201,210,197,210
49470000,203,210,204,210
49482000,221,210,226,210
49495000,220,210,212,210
49508000,213,210,215,210
49521000,212,210,212,210
49534000,208,210,210,210
49547000,216,210,216,210
49560000,211,210,209,210
